item_id,item_name,quality,item_level,required_level,item_class,item_subclass,purchase_price_gold,purchase_price_silver,sell_price_gold,sell_price_silver,max_count,is_stackable
19261,Four of Warlords,Rare,1,0,Quest,Quest,5,0,1,25,0,1
19262,Five of Warlords,Rare,1,0,Quest,Quest,5,0,1,25,0,1
19263,Six of Warlords,Rare,1,0,Quest,Quest,5,0,1,25,0,1
19264,Seven of Warlords,Rare,1,0,Quest,Quest,5,0,1,25,0,1
19265,Eight of Warlords,Rare,1,0,Quest,Quest,5,0,1,25,0,1
19267,Elementals Deck,Epic,60,0,Quest,Quest,20,0,5,0,0,0
19268,Ace of Elementals,Rare,1,0,Quest,Quest,5,0,1,25,0,1
19269,Two of Elementals,Rare,1,0,Quest,Quest,5,0,1,25,0,1
19270,Three of Elementals,Rare,1,0,Quest,Quest,5,0,1,25,0,1
19271,Four of Elementals,Rare,1,0,Quest,Quest,5,0,1,25,0,1
19272,Five of Elementals,Rare,1,0,Quest,Quest,5,0,1,25,0,1
19273,Six of Elementals,Rare,1,0,Quest,Quest,5,0,1,25,0,1
19274,Seven of Elementals,Rare,1,0,Quest,Quest,5,0,1,25,0,1
19275,Eight of Elementals,Rare,1,0,Quest,Quest,5,0,1,25,0,1
19276,Ace of Portals,Rare,1,0,Quest,Quest,5,0,1,25,0,1
19277,Portals Deck,Epic,60,0,Quest,Quest,20,0,5,0,0,0
19278,Two of Portals,Rare,1,0,Quest,Quest,5,0,1,25,0,1
19279,Three of Portals,Rare,1,0,Quest,Quest,5,0,1,25,0,1
19280,Four of Portals,Rare,1,0,Quest,Quest,5,0,1,25,0,1
19281,Five of Portals,Rare,1,0,Quest,Quest,5,0,1,25,0,1
19282,Six of Portals,Rare,1,0,Quest,Quest,5,0,1,25,0,1
19283,Seven of Portals,Rare,1,0,Quest,Quest,5,0,1,25,0,1
19284,Eight of Portals,Rare,1,0,Quest,Quest,5,0,1,25,0,1
19287,Darkmoon Card: Heroism,Epic,66,60,Armor,Miscellaneous,40,0,10,0,1,0
19288,Darkmoon Card: Blue Dragon,Epic,66,60,Armor,Miscellaneous,40,0,10,0,1,0
19289,Darkmoon Card: Maelstrom,Epic,66,60,Armor,Miscellaneous,40,0,10,0,1,0
19290,Darkmoon Card: Twisting Nether,Epic,66,60,Armor,Miscellaneous,40,0,10,0,1,0
19291,Darkmoon Storage Box,Common,45,0,Container,Bag,10,0,2,50,1,0
19440,Powerful Anti-Venom,Common,58,0,Consumable,Other,0,20,0,5,0,1
19441,Huge Venom Sac,Common,1,0,Trade Goods,Other,0,60,0,15,0,1
19483,Peeling the Onion,Common,1,0,Miscellaneous,Junk,0,0,0,0,0,0
19682,Bloodvine Vest,Rare,65,60,Armor,Cloth,10,49,2,9,0,0
19683,Bloodvine Leggings,Rare,65,60,Armor,Cloth,10,53,2,10,0,0
19684,Bloodvine Boots,Rare,65,60,Armor,Cloth,7,92,1,58,0,0
19698,Zulian Coin,Uncommon,1,0,Quest,Quest,0,0,0,0,0,1
19699,Razzashi Coin,Uncommon,1,0,Quest,Quest,0,0,0,0,0,1
19700,Hakkari Coin,Uncommon,1,0,Quest,Quest,0,0,0,0,0,1
19701,Gurubashi Coin,Uncommon,1,0,Quest,Quest,0,0,0,0,0,1
19702,Vilebranch Coin,Uncommon,1,0,Quest,Quest,0,0,0,0,0,1
19703,Witherbark Coin,Uncommon,1,0,Quest,Quest,0,0,0,0,0,1
19704,Sandfury Coin,Uncommon,1,0,Quest,Quest,0,0,0,0,0,1
19705,Skullsplitter Coin,Uncommon,1,0,Quest,Quest,0,0,0,0,0,1
19706,Bloodscalp Coin,Uncommon,1,0,Quest,Quest,0,0,0,0,0,1
19707,Red Hakkari Bijou,Rare,61,58,Quest,Quest,0,0,0,0,0,1
19708,Blue Hakkari Bijou,Rare,61,58,Quest,Quest,0,0,0,0,0,1
19709,Yellow Hakkari Bijou,Rare,61,58,Quest,Quest,0,0,0,0,0,1
19710,Orange Hakkari Bijou,Rare,61,58,Quest,Quest,0,0,0,0,0,1
19711,Green Hakkari Bijou,Rare,61,58,Quest,Quest,0,0,0,0,0,1
19712,Purple Hakkari Bijou,Rare,61,58,Quest,Quest,0,0,0,0,0,1
19713,Bronze Hakkari Bijou,Rare,61,58,Quest,Quest,0,0,0,0,0,1
19714,Silver Hakkari Bijou,Rare,61,58,Quest,Quest,0,0,0,0,0,1
19715,Gold Hakkari Bijou,Rare,61,58,Quest,Quest,0,0,0,0,0,1
19726,Bloodvine,Uncommon,60,0,Trade Goods,Herb,0,20,0,5,0,1
19767,Primal Bat Leather,Common,60,0,Trade Goods,Leather,0,80,0,20,0,1
19768,Primal Tiger Leather,Common,60,0,Trade Goods,Leather,0,80,0,20,0,1
19774,Souldarite,Uncommon,50,0,Gem,Simple,2,0,0,50,0,1
19808,Rockhide Strongfish,Uncommon,45,40,Weapon,Mace,7,77,1,55,0,0
19813,Punctured Voodoo Doll,Uncommon,1,0,Quest,Quest,0,0,0,0,1,0
19814,Punctured Voodoo Doll,Uncommon,1,0,Quest,Quest,0,0,0,0,1,0
19815,Punctured Voodoo Doll,Uncommon,1,0,Quest,Quest,0,0,0,0,1,0
19816,Punctured Voodoo Doll,Uncommon,1,0,Quest,Quest,0,0,0,0,1,0
19817,Punctured Voodoo Doll,Uncommon,1,0,Quest,Quest,0,0,0,0,1,0
19818,Punctured Voodoo Doll,Uncommon,1,0,Quest,Quest,0,0,0,0,1,0
19819,Punctured Voodoo Doll,Uncommon,1,0,Quest,Quest,0,0,0,0,1,0
19820,Punctured Voodoo Doll,Uncommon,1,0,Quest,Quest,0,0,0,0,1,0
19821,Punctured Voodoo Doll,Uncommon,1,0,Quest,Quest,0,0,0,0,1,0
19921,Zulian Hacker,Rare,65,60,Weapon,Axe,25,54,5,10,0,0
19931,Gurubashi Mojo Madness,Rare,1,0,Quest,Quest,0,0,0,0,0,1
19933,Glowing Scorpid Blood,Common,1,0,Miscellaneous,Junk,0,83,0,20,0,1
19935,Empty Venom Sac,Poor,1,0,Miscellaneous,Junk,0,33,0,8,0,1
19937,Small Scorpid Claw,Poor,1,0,Miscellaneous,Junk,0,31,0,7,0,1
19938,Heavy Scorpid Leg,Poor,1,0,Miscellaneous,Junk,0,23,0,5,0,1
19943,Massive Mojo,Common,60,0,Trade Goods,Other,0,80,0,20,0,1
19974,Mudskunk Lure,Common,1,0,Quest,Quest,1,0,0,25,0,1
19975,Zulian Mudskunk,Common,1,0,Quest,Quest,0,0,0,0,0,1
19978,Fishing Tournament!,Common,1,0,Miscellaneous,Junk,0,0,0,0,0,0
20002,Greater Dreamless Sleep Potion,Common,60,55,Consumable,Potion,0,40,0,10,0,1
20004,Mighty Troll's Blood Elixir,Common,58,53,Consumable,Elixir,0,40,0,10,0,1
20007,Mageblood Elixir,Common,50,40,Consumable,Elixir,0,40,0,10,0,1
20008,Living Action Potion,Common,57,47,Consumable,Potion,0,24,0,6,0,1
20010,The Horde's Hellscream,Common,1,0,Quest,Quest,0,0,0,0,0,0
20015,Elder Raptor Feathers,Poor,1,0,Miscellaneous,Junk,0,66,0,16,0,1
20074,Heavy Crocolisk Stew,Common,30,20,Consumable,Food & Drink,0,12,0,3,0,1
20075,Recipe: Heavy Crocolisk Stew,Common,30,0,Recipe,Cooking,0,20,0,5,0,0
20258,Zulian Ceremonial Staff,Rare,65,60,Weapon,Staff,31,68,6,33,0,0
20259,Shadow Panther Hide Gloves,Rare,65,60,Armor,Leather,6,36,1,27,0,0
20263,Gurubashi Helm,Rare,65,60,Armor,Plate,13,54,2,70,0,0
20296,Green Dragonscale Gauntlets,Rare,54,49,Armor,Mail,5,60,1,12,0,0
20384,Silithid Carapace Fragment,Common,1,0,Quest,Quest,0,0,0,0,0,1
20404,Encrypted Twilight Text,Common,1,0,Quest,Quest,0,0,0,0,0,1
20406,Twilight Cultist Mantle,Uncommon,60,60,Armor,Cloth,0,96,0,19,0,0
20407,Twilight Cultist Robe,Uncommon,60,60,Armor,Cloth,1,29,0,25,0,0
20408,Twilight Cultist Cowl,Uncommon,60,60,Armor,Cloth,0,97,0,19,0,0
20416,Crest of Beckoning: Fire,Common,1,0,Quest,Quest,0,0,0,0,0,1
20422,Twilight Cultist Medallion of Station,Common,1,0,Quest,Quest,0,0,0,0,0,0
20424,Sandworm Meat,Common,55,0,Trade Goods,Meat,0,7,0,1,0,1
20451,Twilight Cultist Ring of Lordship,Common,60,60,Quest,Quest,0,0,0,0,0,0
20452,Smoked Desert Dumplings,Common,55,45,Consumable,Food & Drink,0,50,0,2,0,1
20498,Silithid Chitin,Common,55,0,Trade Goods,Leather,0,40,0,10,0,1
20500,Light Silithid Carapace,Common,55,0,Trade Goods,Leather,0,80,0,20,0,1
20501,Heavy Silithid Carapace,Common,55,0,Trade Goods,Leather,0,80,0,20,0,1
20513,Abyssal Crest,Uncommon,1,1,Quest,Quest,0,0,0,0,0,1
20514,Abyssal Signet,Rare,1,1,Quest,Quest,0,0,0,0,0,1
20520,Dark Rune,Uncommon,55,0,Trade Goods,Other,0,80,0,20,0,1
20526,Scroll: Create Crest of Beckoning,Common,1,0,Quest,Quest,0,20,0,5,0,1
20532,Scroll: Create Signet of Beckoning,Common,1,0,Quest,Quest,0,30,0,7,0,1
20539,Runed Stygian Belt,Rare,63,58,Armor,Cloth,5,35,1,7,0,0
20541,Decoded Twilight Text,Common,1,0,Quest,Quest,0,20,0,5,0,1
20545,Decoded Twilight Text,Common,1,0,Quest,Quest,0,20,0,5,0,1
20547,Pattern: Runed Stygian Boots,Rare,62,0,Recipe,Tailoring,4,0,1,0,0,0
20548,Pattern: Runed Stygian Belt,Rare,62,0,Recipe,Tailoring,4,0,1,0,0,0
20553,Plans: Darkrune Gauntlets,Rare,63,0,Recipe,Blacksmithing,6,0,1,50,0,0
20554,Plans: Darkrune Breastplate,Rare,63,0,Recipe,Blacksmithing,6,0,1,50,0,0
20652,Abyssal Cloth Slippers,Uncommon,60,55,Armor,Cloth,6,42,1,28,0,0
20659,Abyssal Mail Handguards,Uncommon,60,55,Armor,Mail,6,13,1,22,0,0
20662,Abyssal Plate Greaves,Uncommon,60,55,Armor,Plate,10,82,2,16,0,0
20665,Abyssal Leather Leggings,Rare,62,57,Armor,Leather,12,88,2,57,0,0
20668,Abyssal Mail Legguards,Rare,62,57,Armor,Mail,15,63,3,12,0,0
20670,Abyssal Mail Clutch,Uncommon,65,60,Armor,Mail,6,33,1,26,0,0
20671,Abyssal Plate Legguards,Rare,62,57,Armor,Plate,17,11,3,42,0,0
20674,Abyssal Cloth Pants,Rare,62,57,Armor,Cloth,9,89,1,97,0,0
20677,Decoded Twilight Text,Common,1,0,Quest,Quest,0,20,0,5,0,1
20696,Crystal Spiked Maul,Rare,63,58,Weapon,Mace,31,57,6,31,0,0
20698,Elemental Attuned Blade,Epic,63,58,Weapon,Sword,33,93,6,78,1,0
20709,Rumsey Rum Light,Common,1,0,Consumable,Food & Drink,0,2,0,0,0,1
20725,Nexus Crystal,Epic,60,0,Trade Goods,Enchanting,6,0,0,0,0,1
20744,Minor Wizard Oil,Common,15,5,Consumable,Other,0,20,0,5,0,0
20745,Minor Mana Oil,Common,30,20,Consumable,Other,0,40,0,10,0,0
20746,Lesser Wizard Oil,Common,40,30,Consumable,Other,0,40,0,10,0,0
20747,Lesser Mana Oil,Common,50,40,Consumable,Other,0,40,0,10,0,0
20748,Brilliant Mana Oil,Common,55,45,Consumable,Other,0,40,0,10,0,0
20749,Brilliant Wizard Oil,Common,55,45,Consumable,Other,0,40,0,10,0,0
20750,Wizard Oil,Common,50,40,Consumable,Other,0,40,0,10,0,0
20752,Formula: Minor Mana Oil,Common,30,0,Recipe,Enchanting,0,30,0,7,0,0
20753,Formula: Lesser Wizard Oil,Common,40,0,Recipe,Enchanting,0,40,0,10,0,0
20754,Formula: Lesser Mana Oil,Common,50,0,Recipe,Enchanting,1,0,0,25,0,0
20755,Formula: Wizard Oil,Common,55,0,Recipe,Enchanting,2,0,0,50,0,0
20758,Formula: Minor Wizard Oil,Common,15,0,Recipe,Enchanting,0,5,0,1,0,0
20763,Broken Weapon,Poor,1,0,Miscellaneous,Junk,0,12,0,3,0,1
20769,Disgusting Oozeling,Common,55,0,Miscellaneous,Pet,1,0,0,25,1,0
20815,Jeweler's Kit,Common,20,1,Trade Goods,Other,0,8,0,2,0,0
20816,Delicate Copper Wire,Common,20,0,Trade Goods,Jewelcrafting,0,0,0,0,0,1
20817,Bronze Setting,Common,22,0,Trade Goods,Jewelcrafting,0,4,0,1,0,1
20818,Elegant Silver Ring,Uncommon,22,17,Armor,Miscellaneous,0,25,0,6,0,0
20820,Simple Pearl Ring,Uncommon,22,17,Armor,Miscellaneous,0,42,0,10,0,0
20821,Inlaid Malachite Ring,Uncommon,20,15,Armor,Miscellaneous,0,42,0,10,0,0
20823,Gloom Band,Uncommon,24,19,Armor,Miscellaneous,0,33,0,8,0,0
20824,Simple Grinder,Common,20,1,Trade Goods,Jewelcrafting,2,50,0,62,0,0
20826,Heavy Silver Ring,Rare,27,22,Armor,Miscellaneous,0,88,0,22,0,0
20827,Ring of Silver Might,Uncommon,26,21,Armor,Miscellaneous,0,35,0,8,0,0
20828,Ring of Twilight Shadows,Uncommon,28,23,Armor,Miscellaneous,0,27,0,6,0,0
20830,Amulet of the Moon,Uncommon,30,25,Armor,Miscellaneous,0,61,0,15,0,0
20832,Moonsoul Crown,Rare,31,26,Armor,Cloth,0,90,0,18,0,0
20833,Wicked Moonstone Ring,Uncommon,32,27,Armor,Miscellaneous,0,61,0,15,0,0
20844,Deadly Poison V,Common,60,60,Consumable,Other,0,3,0,0,0,1
20849,Arcane Forged Shortsword,Common,4,1,Weapon,Sword,0,0,0,0,0,0
20850,Arcane Forged Axe,Common,4,1,Weapon,Axe,0,0,0,0,0,0
20851,Arcane Forged Mace,Common,4,1,Weapon,Mace,0,0,0,0,0,0
20854,Design: Amulet of the Moon,Common,30,0,Recipe,Jewelcrafting,0,18,0,4,0,0
20855,Design: Wicked Moonstone Ring,Common,32,0,Recipe,Jewelcrafting,0,15,0,3,0,0
20856,Design: Heavy Golden Necklace of Battle,Common,35,0,Recipe,Jewelcrafting,0,15,0,3,0,0
20858,Stone Scarab,Uncommon,1,0,Quest,Quest,0,0,0,0,0,1
20859,Gold Scarab,Uncommon,1,0,Quest,Quest,0,0,0,0,0,1
20860,Silver Scarab,Uncommon,1,0,Quest,Quest,0,0,0,0,0,1
20861,Bronze Scarab,Uncommon,1,0,Quest,Quest,0,0,0,0,0,1
20862,Crystal Scarab,Uncommon,1,0,Quest,Quest,0,0,0,0,0,1
20863,Clay Scarab,Uncommon,1,0,Quest,Quest,0,0,0,0,0,1
20864,Bone Scarab,Uncommon,1,0,Quest,Quest,0,0,0,0,0,1
20865,Ivory Scarab,Uncommon,1,0,Quest,Quest,0,0,0,0,0,1
20866,Azure Idol,Rare,61,0,Quest,Quest,0,0,0,0,0,1
20867,Onyx Idol,Rare,61,0,Quest,Quest,0,0,0,0,0,1
20868,Lambent Idol,Rare,61,0,Quest,Quest,0,0,0,0,0,1
20869,Amber Idol,Rare,61,0,Quest,Quest,0,0,0,0,0,1
20870,Jasper Idol,Rare,61,0,Quest,Quest,0,0,0,0,0,1
20871,Obsidian Idol,Rare,61,0,Quest,Quest,0,0,0,0,0,1
20872,Vermillion Idol,Rare,61,0,Quest,Quest,0,0,0,0,0,1
20873,Alabaster Idol,Rare,61,0,Quest,Quest,0,0,0,0,0,1
20874,Idol of the Sun,Rare,61,0,Quest,Quest,0,0,0,0,0,1
20875,Idol of Night,Rare,61,0,Quest,Quest,0,0,0,0,0,1
20876,Idol of Death,Rare,61,0,Quest,Quest,0,0,0,0,0,1
20877,Idol of the Sage,Rare,61,0,Quest,Quest,0,0,0,0,0,1
20878,Idol of Rebirth,Rare,61,0,Quest,Quest,0,0,0,0,0,1
20879,Idol of Life,Rare,61,0,Quest,Quest,0,0,0,0,0,1
20881,Idol of Strife,Rare,61,0,Quest,Quest,0,0,0,0,0,1
20882,Idol of War,Rare,61,0,Quest,Quest,0,0,0,0,0,1
20891,Neophyte's Robe,Poor,1,1,Armor,Cloth,0,0,0,0,0,0
20892,Acolyte's Robe,Poor,1,1,Armor,Cloth,0,0,0,0,0,0
20893,Apprentice's Robe,Poor,1,1,Armor,Cloth,0,0,0,0,0,0
20896,Lookout's Pants,Poor,1,0,Armor,Cloth,0,0,0,0,0,0
20897,Lookout's Tunic,Poor,1,0,Armor,Miscellaneous,0,0,0,0,0,0
20898,Lookout's Shoes,Poor,1,0,Armor,Cloth,0,0,0,0,0,0
20900,Warder's Boots,Poor,1,0,Armor,Cloth,0,0,0,0,0,0
20906,Braided Copper Ring,Uncommon,15,10,Armor,Miscellaneous,0,10,0,2,0,0
20907,Solid Bronze Ring,Uncommon,22,17,Armor,Miscellaneous,0,12,0,3,0,0
20909,Barbaric Iron Collar,Uncommon,30,25,Armor,Miscellaneous,0,40,0,10,0,0
20912,Large Shield,Common,5,1,Armor,Shield,0,0,0,0,0,0
20914,Unadorned Chain Belt,Common,5,1,Armor,Mail,0,0,0,0,0,0
20917,Unadorned Chain Gloves,Common,5,1,Armor,Mail,0,0,0,0,0,0
20918,Unadorned Chain Leggings,Common,5,1,Armor,Mail,0,0,0,0,0,0
20919,Unadorned Chain Vest,Common,5,1,Armor,Mail,0,0,0,0,0,0
20922,Sun Cured Bracers,Common,5,1,Armor,Leather,0,0,0,0,0,0
20950,Pendant of the Agate Shield,Uncommon,31,26,Armor,Miscellaneous,0,61,0,15,0,0
20954,Heavy Iron Knuckles,Uncommon,32,27,Weapon,Fist Weapon,2,84,0,56,0,0
20955,Golden Dragon Ring,Uncommon,33,28,Armor,Miscellaneous,0,26,0,6,0,0
20959,The Jade Eye,Uncommon,37,32,Armor,Miscellaneous,0,68,0,17,0,0
20960,Engraved Truesilver Ring,Uncommon,37,32,Armor,Miscellaneous,0,68,0,17,0,0
20961,Citrine Ring of Rapid Healing,Uncommon,38,33,Armor,Miscellaneous,0,68,0,17,0,0
20963,Mithril Filigree,Common,40,0,Trade Goods,Jewelcrafting,0,36,0,9,0,1
20964,Aquamarine Signet,Rare,42,37,Armor,Miscellaneous,2,65,0,66,0,0
20966,Jade Pendant of Blasting,Uncommon,36,31,Armor,Miscellaneous,1,39,0,34,0,0
20967,Citrine Pendant of Golden Healing,Uncommon,39,34,Armor,Miscellaneous,1,39,0,34,0,0
20969,Ruby Crown of Restoration,Rare,45,40,Armor,Cloth,2,99,0,59,0,0
20970,Design: Pendant of the Agate Shield,Common,31,0,Recipe,Jewelcrafting,0,15,0,3,0,0
20971,Design: Heavy Iron Knuckles,Common,32,0,Recipe,Jewelcrafting,0,15,0,3,0,0
20974,Design: Jade Pendant of Blasting,Uncommon,36,0,Recipe,Jewelcrafting,0,25,0,6,0,0
20975,Design: The Jade Eye,Common,37,0,Recipe,Jewelcrafting,0,25,0,6,0,0
20978,Apprentice's Staff,Common,2,1,Weapon,Staff,0,0,0,0,0,0
20983,Acolyte's Dagger,Common,2,1,Weapon,Dagger,0,0,0,0,0,0
20985,Light Cloth Shoes,Common,5,1,Armor,Cloth,0,0,0,0,0,0
20986,Light Cloth Pants,Common,5,1,Armor,Cloth,0,0,0,0,0,0
20987,Light Cloth Gloves,Common,5,1,Armor,Cloth,0,0,0,0,0,0
20988,Light Cloth Bracers,Common,5,1,Armor,Cloth,0,0,0,0,0,0
21023,Dirge's Kickin' Chimaerok Chops,Common,65,55,Consumable,Food & Drink,0,50,0,2,0,1
21024,Chimaerok Tenderloin,Common,60,0,Trade Goods,Meat,0,0,0,0,0,1
21025,Recipe: Dirge's Kickin' Chimaerok Chops,Epic,60,0,Recipe,Cooking,0,50,0,12,1,0
21071,Raw Sagefish,Common,20,10,Trade Goods,Meat,0,1,0,0,0,1
21072,Smoked Sagefish,Common,20,10,Consumable,Food & Drink,0,1,0,0,0,1
21099,Recipe: Smoked Sagefish,Common,15,0,Recipe,Cooking,0,5,0,1,0,0
21114,Rumsey Rum Dark,Common,1,0,Consumable,Food & Drink,0,2,0,0,0,1
21151,Rumsey Rum Black Label,Common,1,0,Consumable,Food & Drink,0,2,0,0,0,1
21153,Raw Greater Sagefish,Common,40,30,Trade Goods,Meat,0,5,0,1,0,1
21154,Festival Dress,Common,1,0,Armor,Cloth,0,0,0,0,0,0
21177,Symbol of Kings,Common,60,0,Miscellaneous,Reagent,0,30,0,0,0,1
21213,Preserved Holly,Uncommon,20,20,Miscellaneous,Holiday,0,0,0,0,0,1
21217,Sagefish Delight,Common,40,30,Consumable,Food & Drink,0,5,0,1,0,1
21219,Recipe: Sagefish Delight,Common,35,0,Recipe,Cooking,0,50,0,12,0,0
21277,Tranquil Mechanical Yeti,Common,60,0,Miscellaneous,Pet,0,50,0,12,0,0
21278,Stormshroud Gloves,Rare,55,50,Armor,Leather,4,56,0,91,0,0
21289,Libram: Blessing of Might VII,Rare,60,60,Recipe,Book,40,0,10,0,0,0
21294,Book of Healing Touch XI,Rare,60,60,Recipe,Book,40,0,10,0,0,0
21301,Green Helper Box,Common,1,0,Miscellaneous,Holiday,0,0,0,0,0,0
21305,Red Helper Box,Common,1,0,Miscellaneous,Holiday,0,0,0,0,0,0
21307,Guide: Aspect of the Hawk VII,Rare,60,60,Recipe,Book,40,0,10,0,0,0
21308,Jingling Bell,Common,1,0,Miscellaneous,Holiday,0,0,0,0,0,0
21309,Snowman Kit,Common,1,0,Miscellaneous,Holiday,0,0,0,0,0,0
21340,Soul Pouch,Uncommon,52,0,Container,Soul Bag,2,0,0,50,0,0
21358,Pattern: Soul Pouch,Common,52,0,Recipe,Tailoring,1,19,0,30,0,0
21371,Pattern: Core Felcloth Bag,Rare,60,0,Recipe,Tailoring,8,0,2,0,0,0
21536,Elune Stone,Common,1,0,Miscellaneous,Holiday,0,0,0,0,0,1
21542,Festival Suit,Common,1,0,Armor,Miscellaneous,0,0,0,0,0,0
21546,Elixir of Greater Firepower,Common,50,40,Consumable,Elixir,0,1,0,0,0,1
21547,Recipe: Elixir of Greater Firepower,Uncommon,50,0,Recipe,Alchemy,1,0,0,25,0,0
21548,Pattern: Stormshroud Gloves,Rare,62,0,Recipe,Leatherworking,6,0,1,50,0,0
21552,Striped Yellowtail,Common,45,35,Consumable,Food & Drink,0,20,0,0,0,1
21558,Small Blue Rocket,Common,1,0,Miscellaneous,Holiday,0,0,0,0,0,1
21559,Small Green Rocket,Common,1,0,Miscellaneous,Holiday,0,0,0,0,0,1
21561,Small White Rocket,Common,1,0,Miscellaneous,Holiday,0,0,0,0,0,1
21562,Small Yellow Rocket,Common,1,0,Miscellaneous,Holiday,0,0,0,0,0,1
21570,Cluster Launcher,Common,1,0,Miscellaneous,Holiday,0,0,0,0,0,1
21589,Large Blue Rocket,Common,1,0,Miscellaneous,Holiday,0,0,0,0,0,1
21590,Large Green Rocket,Common,1,0,Miscellaneous,Holiday,0,0,0,0,0,1
21592,Large Red Rocket,Common,1,0,Miscellaneous,Holiday,0,0,0,0,0,1
21593,Large White Rocket,Common,1,0,Miscellaneous,Holiday,0,0,0,0,0,1
21595,Large Yellow Rocket,Common,1,0,Miscellaneous,Holiday,0,0,0,0,0,1
21713,Elune's Candle,Common,1,0,Weapon,Miscellaneous,0,10,0,2,1,0
21721,Moonglow,Common,1,0,Consumable,Food & Drink,0,0,0,0,0,1
21747,Festival Firecracker,Common,1,0,Miscellaneous,Holiday,0,3,0,0,0,1
21752,Thorium Setting,Common,45,0,Trade Goods,Jewelcrafting,0,50,0,12,0,1
21753,Gem Studded Band,Rare,50,45,Armor,Miscellaneous,2,0,0,50,0,0
21755,Aquamarine Pendant of the Warrior,Uncommon,44,39,Armor,Miscellaneous,1,72,0,43,0,0
21761,Scarab Coffer Key,Common,1,0,Key,Key,0,0,0,0,0,1
21762,Greater Scarab Coffer Key,Common,1,0,Key,Key,0,0,0,0,0,1
21764,Ruby Pendant of Fire,Uncommon,47,42,Armor,Miscellaneous,2,56,0,64,0,0
21765,Truesilver Healing Ring,Uncommon,48,43,Armor,Miscellaneous,1,1,0,25,0,0
21767,Simple Opal Ring,Uncommon,52,47,Armor,Miscellaneous,3,35,0,83,0,0
21768,Sapphire Signet,Rare,55,50,Armor,Miscellaneous,5,0,1,25,0,0
21774,Emerald Crown of Destruction,Rare,55,50,Armor,Cloth,5,70,1,14,0,0
21775,Onslaught Ring,Uncommon,56,51,Armor,Miscellaneous,3,35,0,83,0,0
21778,Ring of Bitter Shadows,Uncommon,57,52,Armor,Miscellaneous,7,46,1,86,0,0
21779,Band of Natural Fire,Rare,62,57,Armor,Miscellaneous,8,52,2,13,0,0
21790,Sapphire Pendant of Winter Night,Uncommon,56,51,Armor,Miscellaneous,3,10,0,77,0,0
21800,Silithid Husked Launcher,Rare,68,60,Weapon,Gun,19,76,3,95,0,0
21803,Helm of the Holy Avenger,Rare,68,60,Armor,Plate,13,96,2,79,0,0
21804,Coif of Elemental Fury,Rare,68,60,Armor,Mail,12,3,2,40,0,0
21829,Perfume Bottle,Common,1,0,Miscellaneous,Holiday,0,1,0,0,0,0
21833,Cologne Bottle,Common,1,0,Miscellaneous,Holiday,0,1,0,0,0,0
21835,Anesthetic Poison,Common,68,68,Consumable,Other,0,15,0,3,0,1
21840,Bolt of Netherweave,Common,60,0,Trade Goods,Cloth,1,60,0,40,0,1
21841,Netherweave Bag,Uncommon,63,0,Container,Bag,4,0,1,0,0,0
21842,Bolt of Imbued Netherweave,Uncommon,66,0,Trade Goods,Cloth,3,20,0,80,0,1
21843,Imbued Netherweave Bag,Uncommon,68,0,Container,Bag,4,0,1,0,0,0
21844,Bolt of Soulcloth,Common,70,0,Trade Goods,Cloth,3,20,0,80,0,1
21845,Primal Mooncloth,Rare,70,0,Trade Goods,Cloth,1,60,0,40,0,1
21849,Netherweave Bracers,Uncommon,93,61,Armor,Cloth,6,13,1,22,0,0
21850,Netherweave Belt,Uncommon,93,61,Armor,Cloth,6,15,1,23,0,0
21851,Netherweave Gloves,Uncommon,99,63,Armor,Cloth,6,52,1,30,0,0
21852,Netherweave Pants,Uncommon,102,64,Armor,Cloth,13,46,2,69,0,0
21853,Netherweave Boots,Uncommon,108,62,Armor,Cloth,10,66,2,13,0,0
21854,Netherweave Robe,Uncommon,111,67,Armor,Cloth,14,63,2,92,0,0
21855,Netherweave Tunic,Uncommon,114,68,Armor,Cloth,15,4,3,0,0,0
21858,Spellfire Bag,Rare,95,0,Container,Enchanting Bag,8,0,2,0,0,0
21859,Imbued Netherweave Pants,Rare,106,67,Armor,Cloth,15,94,3,18,0,0
21860,Imbued Netherweave Boots,Rare,109,69,Armor,Cloth,12,30,2,46,0,0
21861,Imbued Netherweave Robe,Rare,114,70,Armor,Cloth,17,15,3,43,0,0
21862,Imbued Netherweave Tunic,Rare,114,70,Armor,Cloth,17,21,3,44,0,0
21863,Soulcloth Gloves,Epic,100,70,Armor,Cloth,10,23,2,4,0,0
21864,Soulcloth Shoulders,Epic,100,70,Armor,Cloth,15,41,3,8,0,0
21868,Arcanoweave Robe,Rare,115,70,Armor,Cloth,17,74,3,54,0,0
21872,Ebon Shadowbag,Rare,75,0,Container,Soul Bag,16,0,4,0,0,0
21876,Primal Mooncloth Bag,Rare,70,0,Container,Bag,20,0,5,0,0,0
21877,Netherweave Cloth,Common,60,0,Trade Goods,Cloth,0,32,0,8,0,1
21881,Netherweb Spider Silk,Common,60,0,Trade Goods,Cloth,2,0,0,50,0,1
21882,Soul Essence,Common,60,0,Trade Goods,Other,1,0,0,25,0,1
21884,Primal Fire,Uncommon,65,0,Trade Goods,Elemental,1,60,0,40,0,1
21885,Primal Water,Uncommon,65,0,Trade Goods,Elemental,1,60,0,40,0,1
